"Var1","Freq","predicted_word","score"
"beckhams",2,"beckhams",2.1040107178306e-07
"becki",2,"becki",2.1040107178306e-07
"beckinsale",2,"beckinsale",2.1040107178306e-07
"beckley",2,"beckley",2.1040107178306e-07
"bedazzled",2,"bedazzled",2.1040107178306e-07
"bedchamber",2,"bedchamber",2.1040107178306e-07
"bedfordview",2,"bedfordview",2.1040107178306e-07
"bedhead",2,"bedhead",2.1040107178306e-07
"bednarik",2,"bednarik",2.1040107178306e-07
"bedo",2,"bedo",2.1040107178306e-07
"bedpans",2,"bedpans",2.1040107178306e-07
"bedrest",2,"bedrest",2.1040107178306e-07
"bedthat",2,"bedthat",2.1040107178306e-07
"beebs",2,"beebs",2.1040107178306e-07
"beechcraft",2,"beechcraft",2.1040107178306e-07
"beedz",2,"beedz",2.1040107178306e-07
"beefin",2,"beefin",2.1040107178306e-07
"beefsteak",2,"beefsteak",2.1040107178306e-07
"beeg",2,"beeg",2.1040107178306e-07
"beeks",2,"beeks",2.1040107178306e-07
"beelzebub",2,"beelzebub",2.1040107178306e-07
"beens",2,"beens",2.1040107178306e-07
"beergas",2,"beergas",2.1040107178306e-07
"beerpong",2,"beerpong",2.1040107178306e-07
"beervana",2,"beervana",2.1040107178306e-07
"beesley",2,"beesley",2.1040107178306e-07
"beetlejuice",2,"beetlejuice",2.1040107178306e-07
"befallen",2,"befallen",2.1040107178306e-07
"befores",2,"befores",2.1040107178306e-07
"beforethey",2,"beforethey",2.1040107178306e-07
"bega",2,"bega",2.1040107178306e-07
"begetting",2,"begetting",2.1040107178306e-07
"beggin",2,"beggin",2.1040107178306e-07
"beggining",2,"beggining",2.1040107178306e-07
"bego",2,"bego",2.1040107178306e-07
"begonia",2,"begonia",2.1040107178306e-07
"begorrah",2,"begorrah",2.1040107178306e-07
"behav",2,"behav",2.1040107178306e-07
"behead",2,"behead",2.1040107178306e-07
"behelot",2,"behelot",2.1040107178306e-07
"behinds",2,"behinds",2.1040107178306e-07
"behravesh",2,"behravesh",2.1040107178306e-07
"beier",2,"beier",2.1040107178306e-07
"beightler",2,"beightler",2.1040107178306e-07
"beijings",2,"beijings",2.1040107178306e-07
"beilei",2,"beilei",2.1040107178306e-07
"beilman",2,"beilman",2.1040107178306e-07
"beir",2,"beir",2.1040107178306e-07
"beit",2,"beit",2.1040107178306e-07
"bejo",2,"bejo",2.1040107178306e-07
"bekay",2,"bekay",2.1040107178306e-07
"bekins",2,"bekins",2.1040107178306e-07
"belabored",2,"belabored",2.1040107178306e-07
"belafonte",2,"belafonte",2.1040107178306e-07
"belanger",2,"belanger",2.1040107178306e-07
"belay",2,"belay",2.1040107178306e-07
"belden",2,"belden",2.1040107178306e-07
"belding",2,"belding",2.1040107178306e-07
"belen",2,"belen",2.1040107178306e-07
"belhaven",2,"belhaven",2.1040107178306e-07
"belibers",2,"belibers",2.1040107178306e-07
"beliebs",2,"beliebs",2.1040107178306e-07
"believably",2,"believably",2.1040107178306e-07
"believin",2,"believin",2.1040107178306e-07
"belita",2,"belita",2.1040107178306e-07
"belittles",2,"belittles",2.1040107178306e-07
"bellar",2,"bellar",2.1040107178306e-07
"beller",2,"beller",2.1040107178306e-07
"bellerin",2,"bellerin",2.1040107178306e-07
"bellevilloise",2,"bellevilloise",2.1040107178306e-07
"bellicose",2,"bellicose",2.1040107178306e-07
"bellicosity",2,"bellicosity",2.1040107178306e-07
"bellin",2,"bellin",2.1040107178306e-07
"bellinis",2,"bellinis",2.1040107178306e-07
"bellman",2,"bellman",2.1040107178306e-07
"bellmawr",2,"bellmawr",2.1040107178306e-07
"bellmore",2,"bellmore",2.1040107178306e-07
"belloc",2,"belloc",2.1040107178306e-07
"belloli",2,"belloli",2.1040107178306e-07
"bellowed",2,"bellowed",2.1040107178306e-07
"bellowing",2,"bellowing",2.1040107178306e-07
"belluscio",2,"belluscio",2.1040107178306e-07
"bellyache",2,"bellyache",2.1040107178306e-07
"bellyaching",2,"bellyaching",2.1040107178306e-07
"bellybuttons",2,"bellybuttons",2.1040107178306e-07
"bellydance",2,"bellydance",2.1040107178306e-07
"bellys",2,"bellys",2.1040107178306e-07
"belmar",2,"belmar",2.1040107178306e-07
"belo",2,"belo",2.1040107178306e-07
"beloit",2,"beloit",2.1040107178306e-07
"belstaff",2,"belstaff",2.1040107178306e-07
"belton",2,"belton",2.1040107178306e-07
"belvin",2,"belvin",2.1040107178306e-07
"bemidji",2,"bemidji",2.1040107178306e-07
"benally",2,"benally",2.1040107178306e-07
"benatar",2,"benatar",2.1040107178306e-07
"benavides",2,"benavides",2.1040107178306e-07
"benbini",2,"benbini",2.1040107178306e-07
"benchley",2,"benchley",2.1040107178306e-07
"bendable",2,"bendable",2.1040107178306e-07
"bendis",2,"bendis",2.1040107178306e-07
"bendix",2,"bendix",2.1040107178306e-07
"bendo",2,"bendo",2.1040107178306e-07
"bendy",2,"bendy",2.1040107178306e-07
"benedetto",2,"benedetto",2.1040107178306e-07
"beneficence",2,"beneficence",2.1040107178306e-07
"beneficent",2,"beneficent",2.1040107178306e-07
"benegas",2,"benegas",2.1040107178306e-07
"benes",2,"benes",2.1040107178306e-07
"benessere",2,"benessere",2.1040107178306e-07
"benet",2,"benet",2.1040107178306e-07
"beng",2,"beng",2.1040107178306e-07
"benicio",2,"benicio",2.1040107178306e-07
"benignly",2,"benignly",2.1040107178306e-07
"benihana",2,"benihana",2.1040107178306e-07
"benin",2,"benin",2.1040107178306e-07
"bening",2,"bening",2.1040107178306e-07
"benitez",2,"benitez",2.1040107178306e-07
"benjarvus",2,"benjarvus",2.1040107178306e-07
"benjy",2,"benjy",2.1040107178306e-07
"bennetts",2,"bennetts",2.1040107178306e-07
"bennys",2,"bennys",2.1040107178306e-07
"bentkowski",2,"bentkowski",2.1040107178306e-07
"bentleys",2,"bentleys",2.1040107178306e-07
"bentonville",2,"bentonville",2.1040107178306e-07
"bentos",2,"bentos",2.1040107178306e-07
"benziger",2,"benziger",2.1040107178306e-07
"beos",2,"beos",2.1040107178306e-07
"bep",2,"bep",2.1040107178306e-07
"bequeath",2,"bequeath",2.1040107178306e-07
"bequests",2,"bequests",2.1040107178306e-07
"bequette",2,"bequette",2.1040107178306e-07
"berbatov",2,"berbatov",2.1040107178306e-07
"berdahl",2,"berdahl",2.1040107178306e-07
"berdis",2,"berdis",2.1040107178306e-07
"berenstain",2,"berenstain",2.1040107178306e-07
"berets",2,"berets",2.1040107178306e-07
"beretta",2,"beretta",2.1040107178306e-07
"bergamotto",2,"bergamotto",2.1040107178306e-07
"bergdorf",2,"bergdorf",2.1040107178306e-07
"bergenline",2,"bergenline",2.1040107178306e-07
"bergmans",2,"bergmans",2.1040107178306e-07
"bergner",2,"bergner",2.1040107178306e-07
"bergre",2,"bergre",2.1040107178306e-07
"bergrins",2,"bergrins",2.1040107178306e-07
"bergtraum",2,"bergtraum",2.1040107178306e-07
"bergy",2,"bergy",2.1040107178306e-07
"berigans",2,"berigans",2.1040107178306e-07
"berio",2,"berio",2.1040107178306e-07
"berkel",2,"berkel",2.1040107178306e-07
"berle",2,"berle",2.1040107178306e-07
"berlind",2,"berlind",2.1040107178306e-07
"berlioz",2,"berlioz",2.1040107178306e-07
"berloni",2,"berloni",2.1040107178306e-07
"bermejo",2,"bermejo",2.1040107178306e-07
"bernards",2,"bernards",2.1040107178306e-07
"bernd",2,"bernd",2.1040107178306e-07
"berndt",2,"berndt",2.1040107178306e-07
"bernier",2,"bernier",2.1040107178306e-07
"berrigan",2,"berrigan",2.1040107178306e-07
"bers",2,"bers",2.1040107178306e-07
"bersihs",2,"bersihs",2.1040107178306e-07
"berwyn",2,"berwyn",2.1040107178306e-07
"beryl",2,"beryl",2.1040107178306e-07
"besar",2,"besar",2.1040107178306e-07
"beseeching",2,"beseeching",2.1040107178306e-07
"beslan",2,"beslan",2.1040107178306e-07
"besmirch",2,"besmirch",2.1040107178306e-07
"bespeak",2,"bespeak",2.1040107178306e-07
"bessemer",2,"bessemer",2.1040107178306e-07
"bester",2,"bester",2.1040107178306e-07
"bestt",2,"bestt",2.1040107178306e-07
"betadine",2,"betadine",2.1040107178306e-07
"betamax",2,"betamax",2.1040107178306e-07
"betches",2,"betches",2.1040107178306e-07
"betley",2,"betley",2.1040107178306e-07
"betrayals",2,"betrayals",2.1040107178306e-07
"betterbidding",2,"betterbidding",2.1040107178306e-07
"bettet",2,"bettet",2.1040107178306e-07
"betthey",2,"betthey",2.1040107178306e-07
"bettinger",2,"bettinger",2.1040107178306e-07
"bettles",2,"bettles",2.1040107178306e-07
"bettr",2,"bettr",2.1040107178306e-07
"beuford",2,"beuford",2.1040107178306e-07
"beutel",2,"beutel",2.1040107178306e-07
"beuzzi",2,"beuzzi",2.1040107178306e-07
"bevan",2,"bevan",2.1040107178306e-07
"bevin",2,"bevin",2.1040107178306e-07
"bevis",2,"bevis",2.1040107178306e-07
"bevs",2,"bevs",2.1040107178306e-07
"bexar",2,"bexar",2.1040107178306e-07
"beyler",2,"beyler",2.1040107178306e-07
"beyonders",2,"beyonders",2.1040107178306e-07
"beyondthey",2,"beyondthey",2.1040107178306e-07
"beyondwhat",2,"beyondwhat",2.1040107178306e-07
"bfa",2,"bfa",2.1040107178306e-07
"bffl",2,"bffl",2.1040107178306e-07
"bfhu",2,"bfhu",2.1040107178306e-07
"bfi",2,"bfi",2.1040107178306e-07
"bfl",2,"bfl",2.1040107178306e-07
"bflz",2,"bflz",2.1040107178306e-07
"bgcolor",2,"bgcolor",2.1040107178306e-07
"bha",2,"bha",2.1040107178306e-07
"bhafc",2,"bhafc",2.1040107178306e-07
"bhagat",2,"bhagat",2.1040107178306e-07
"bhahah",2,"bhahah",2.1040107178306e-07
"bhaji",2,"bhaji",2.1040107178306e-07
"bham",2,"bham",2.1040107178306e-07
"bhangra",2,"bhangra",2.1040107178306e-07
"bhardwaj",2,"bhardwaj",2.1040107178306e-07
"bhasker",2,"bhasker",2.1040107178306e-07
"bhat",2,"bhat",2.1040107178306e-07
"bhimasena",2,"bhimasena",2.1040107178306e-07
"bhindi",2,"bhindi",2.1040107178306e-07
"bhosle",2,"bhosle",2.1040107178306e-07
"bhp",2,"bhp",2.1040107178306e-07
"bhut",2,"bhut",2.1040107178306e-07
"biaggne",2,"biaggne",2.1040107178306e-07
"biagini",2,"biagini",2.1040107178306e-07
"bialik",2,"bialik",2.1040107178306e-07
"bialystok",2,"bialystok",2.1040107178306e-07
"bialystoker",2,"bialystoker",2.1040107178306e-07
"biatches",2,"biatches",2.1040107178306e-07
"biba",2,"biba",2.1040107178306e-07
"bibi",2,"bibi",2.1040107178306e-07
"bibs",2,"bibs",2.1040107178306e-07
"bicans",2,"bicans",2.1040107178306e-07
"bicarbonate",2,"bicarbonate",2.1040107178306e-07
"bichir",2,"bichir",2.1040107178306e-07
"bickell",2,"bickell",2.1040107178306e-07
"bickerstaff",2,"bickerstaff",2.1040107178306e-07
"bickle",2,"bickle",2.1040107178306e-07
"biddy",2,"biddy",2.1040107178306e-07
"bidet",2,"bidet",2.1040107178306e-07
"bidfather",2,"bidfather",2.1040107178306e-07
"biding",2,"biding",2.1040107178306e-07
"bidness",2,"bidness",2.1040107178306e-07
"bidwill",2,"bidwill",2.1040107178306e-07
"bieberconda",2,"bieberconda",2.1040107178306e-07
"biederma",2,"biederma",2.1040107178306e-07
"biello",2,"biello",2.1040107178306e-07
"bieri",2,"bieri",2.1040107178306e-07
"biersch",2,"biersch",2.1040107178306e-07
"bies",2,"bies",2.1040107178306e-07
"bieser",2,"bieser",2.1040107178306e-07
"bifocals",2,"bifocals",2.1040107178306e-07
"bighorn",2,"bighorn",2.1040107178306e-07
"bighorns",2,"bighorns",2.1040107178306e-07
"bigness",2,"bigness",2.1040107178306e-07
"bigoven",2,"bigoven",2.1040107178306e-07
"bihay",2,"bihay",2.1040107178306e-07
"bihdate",2,"bihdate",2.1040107178306e-07
"biher",2,"biher",2.1040107178306e-07
"bihers",2,"bihers",2.1040107178306e-07
"bihmother",2,"bihmother",2.1040107178306e-07
"bihstone",2,"bihstone",2.1040107178306e-07
"bij",2,"bij",2.1040107178306e-07
"bika",2,"bika",2.1040107178306e-07
"biketexas",2,"biketexas",2.1040107178306e-07
"bikeways",2,"bikeways",2.1040107178306e-07
"bilbo",2,"bilbo",2.1040107178306e-07
"bilderback",2,"bilderback",2.1040107178306e-07
"bilious",2,"bilious",2.1040107178306e-07
"bilked",2,"bilked",2.1040107178306e-07
"bilking",2,"bilking",2.1040107178306e-07
"billerica",2,"billerica",2.1040107178306e-07
"billi",2,"billi",2.1040107178306e-07
"billiards",2,"billiards",2.1040107178306e-07
"billick",2,"billick",2.1040107178306e-07
"billowed",2,"billowed",2.1040107178306e-07
"billpay",2,"billpay",2.1040107178306e-07
"bilski",2,"bilski",2.1040107178306e-07
"binaries",2,"binaries",2.1040107178306e-07
"binford",2,"binford",2.1040107178306e-07
"bingaman",2,"bingaman",2.1040107178306e-07
"binged",2,"binged",2.1040107178306e-07
"bingen",2,"bingen",2.1040107178306e-07
"binkley",2,"binkley",2.1040107178306e-07
"binned",2,"binned",2.1040107178306e-07
"binso",2,"binso",2.1040107178306e-07
"biodynamic",2,"biodynamic",2.1040107178306e-07
"bioengineering",2,"bioengineering",2.1040107178306e-07
"bioenterprise",2,"bioenterprise",2.1040107178306e-07
"biofuel",2,"biofuel",2.1040107178306e-07
"biogen",2,"biogen",2.1040107178306e-07
"biola",2,"biola",2.1040107178306e-07
"bioluminescence",2,"bioluminescence",2.1040107178306e-07
"biomarker",2,"biomarker",2.1040107178306e-07
"biomarkers",2,"biomarkers",2.1040107178306e-07
"biomaterials",2,"biomaterials",2.1040107178306e-07
"biomechanics",2,"biomechanics",2.1040107178306e-07
"biomed",2,"biomed",2.1040107178306e-07
"biondivino",2,"biondivino",2.1040107178306e-07
"bioneers",2,"bioneers",2.1040107178306e-07
"biopharmaceutical",2,"biopharmaceutical",2.1040107178306e-07
"biophilia",2,"biophilia",2.1040107178306e-07
"biophillia",2,"biophillia",2.1040107178306e-07
"bioreactor",2,"bioreactor",2.1040107178306e-07
"biosciences",2,"biosciences",2.1040107178306e-07
"bioterrorism",2,"bioterrorism",2.1040107178306e-07
"biotic",2,"biotic",2.1040107178306e-07
"biotics",2,"biotics",2.1040107178306e-07
"bip",2,"bip",2.1040107178306e-07
"biphenyls",2,"biphenyls",2.1040107178306e-07
"biplane",2,"biplane",2.1040107178306e-07
"bir",2,"bir",2.1040107178306e-07
"birchbox",2,"birchbox",2.1040107178306e-07
"birches",2,"birches",2.1040107178306e-07
"birdcage",2,"birdcage",2.1040107178306e-07
"birdcalls",2,"birdcalls",2.1040107178306e-07
"birdlike",2,"birdlike",2.1040107178306e-07
"birdsall",2,"birdsall",2.1040107178306e-07
"birdsalls",2,"birdsalls",2.1040107178306e-07
"birdseye",2,"birdseye",2.1040107178306e-07
"birdwatchers",2,"birdwatchers",2.1040107178306e-07
"birgilio",2,"birgilio",2.1040107178306e-07
"birhanzl",2,"birhanzl",2.1040107178306e-07
"birkbeck",2,"birkbeck",2.1040107178306e-07
"birkin",2,"birkin",2.1040107178306e-07
"bisa",2,"bisa",2.1040107178306e-07
"bisard",2,"bisard",2.1040107178306e-07
"biscay",2,"biscay",2.1040107178306e-07
"bisect",2,"bisect",2.1040107178306e-07
"bisesi",2,"bisesi",2.1040107178306e-07
"bisimwa",2,"bisimwa",2.1040107178306e-07
"bisou",2,"bisou",2.1040107178306e-07
"bisphenol",2,"bisphenol",2.1040107178306e-07
"bisping",2,"bisping",2.1040107178306e-07
"bistate",2,"bistate",2.1040107178306e-07
"bistec",2,"bistec",2.1040107178306e-07
"bistecca",2,"bistecca",2.1040107178306e-07
"bistros",2,"bistros",2.1040107178306e-07
"bitchass",2,"bitchass",2.1040107178306e-07
"bitchess",2,"bitchess",2.1040107178306e-07
"biters",2,"biters",2.1040107178306e-07
"bithday",2,"bithday",2.1040107178306e-07
"bitingly",2,"bitingly",2.1040107178306e-07
"bitterest",2,"bitterest",2.1040107178306e-07
"bittone",2,"bittone",2.1040107178306e-07
"bitumen",2,"bitumen",2.1040107178306e-07
"bitw",2,"bitw",2.1040107178306e-07
"bitz",2,"bitz",2.1040107178306e-07
"bivy",2,"bivy",2.1040107178306e-07
"biw",2,"biw",2.1040107178306e-07
"bixler",2,"bixler",2.1040107178306e-07
"biztip",2,"biztip",2.1040107178306e-07
"bjps",2,"bjps",2.1040107178306e-07
"bjrdal",2,"bjrdal",2.1040107178306e-07
"bjrklund",2,"bjrklund",2.1040107178306e-07
"bkfast",2,"bkfast",2.1040107178306e-07
"bkk",2,"bkk",2.1040107178306e-07
"bkuz",2,"bkuz",2.1040107178306e-07
"blabbing",2,"blabbing",2.1040107178306e-07
"black",2,"black",2.1040107178306e-07
"blackbeard",2,"blackbeard",2.1040107178306e-07
"blackcats",2,"blackcats",2.1040107178306e-07
"blackers",2,"blackers",2.1040107178306e-07
"blackhope",2,"blackhope",2.1040107178306e-07
"blackistone",2,"blackistone",2.1040107178306e-07
"blacklight",2,"blacklight",2.1040107178306e-07
"blacklist",2,"blacklist",2.1040107178306e-07
"blacklock",2,"blacklock",2.1040107178306e-07
"blackmailed",2,"blackmailed",2.1040107178306e-07
"blackmailing",2,"blackmailing",2.1040107178306e-07
"blackmails",2,"blackmails",2.1040107178306e-07
"blackmoore",2,"blackmoore",2.1040107178306e-07
"blackmores",2,"blackmores",2.1040107178306e-07
"blackpot",2,"blackpot",2.1040107178306e-07
"blackshademafia",2,"blackshademafia",2.1040107178306e-07
"blackwood",2,"blackwood",2.1040107178306e-07
"blad",2,"blad",2.1040107178306e-07
"bladders",2,"bladders",2.1040107178306e-07
"bladed",2,"bladed",2.1040107178306e-07
"blagging",2,"blagging",2.1040107178306e-07
"blago",2,"blago",2.1040107178306e-07
"blaha",2,"blaha",2.1040107178306e-07
"blahblahblah",2,"blahblahblah",2.1040107178306e-07
"blaikley",2,"blaikley",2.1040107178306e-07
"blakefield",2,"blakefield",2.1040107178306e-07
"blander",2,"blander",2.1040107178306e-07
"blankies",2,"blankies",2.1040107178306e-07
"blanking",2,"blanking",2.1040107178306e-07
"blankley",2,"blankley",2.1040107178306e-07
"blankness",2,"blankness",2.1040107178306e-07
"blankwhen",2,"blankwhen",2.1040107178306e-07
"blap",2,"blap",2.1040107178306e-07
"blasphemers",2,"blasphemers",2.1040107178306e-07
"blasphemous",2,"blasphemous",2.1040107178306e-07
"blasters",2,"blasters",2.1040107178306e-07
"blat",2,"blat",2.1040107178306e-07
"blather",2,"blather",2.1040107178306e-07
"blatt",2,"blatt",2.1040107178306e-07
"blatz",2,"blatz",2.1040107178306e-07
"blb",2,"blb",2.1040107178306e-07
"bld",2,"bld",2.1040107178306e-07
"bleaker",2,"bleaker",2.1040107178306e-07
"bleakest",2,"bleakest",2.1040107178306e-07
"bleamy",2,"bleamy",2.1040107178306e-07
"blecic",2,"blecic",2.1040107178306e-07
"bleeker",2,"bleeker",2.1040107178306e-07
"blees",2,"blees",2.1040107178306e-07
"bleich",2,"bleich",2.1040107178306e-07
"blennies",2,"blennies",2.1040107178306e-07
"blessedness",2,"blessedness",2.1040107178306e-07
"blessid",2,"blessid",2.1040107178306e-07
"blessin",2,"blessin",2.1040107178306e-07
"blezz",2,"blezz",2.1040107178306e-07
"blighter",2,"blighter",2.1040107178306e-07
"blighty",2,"blighty",2.1040107178306e-07
"blimps",2,"blimps",2.1040107178306e-07
"blin",2,"blin",2.1040107178306e-07
"blindspots",2,"blindspots",2.1040107178306e-07
"blinged",2,"blinged",2.1040107178306e-07
"blinky",2,"blinky",2.1040107178306e-07
"blintz",2,"blintz",2.1040107178306e-07
"blissed",2,"blissed",2.1040107178306e-07
"blisteringly",2,"blisteringly",2.1040107178306e-07
"blitzen",2,"blitzen",2.1040107178306e-07
"blobby",2,"blobby",2.1040107178306e-07
"blogathon",2,"blogathon",2.1040107178306e-07
"blogeversary",2,"blogeversary",2.1040107178306e-07
"bloggie",2,"bloggie",2.1040107178306e-07
"blogiversary",2,"blogiversary",2.1040107178306e-07
"bloglovi",2,"bloglovi",2.1040107178306e-07
"blogtv",2,"blogtv",2.1040107178306e-07
"blomstedt",2,"blomstedt",2.1040107178306e-07
"blondies",2,"blondies",2.1040107178306e-07
"blonds",2,"blonds",2.1040107178306e-07
"bloodlines",2,"bloodlines",2.1040107178306e-07
"bloodlust",2,"bloodlust",2.1040107178306e-07
"bloodwoh",2,"bloodwoh",2.1040107178306e-07
"bloodying",2,"bloodying",2.1040107178306e-07
"bloomi",2,"bloomi",2.1040107178306e-07
"bloomsburg",2,"bloomsburg",2.1040107178306e-07
"bloop",2,"bloop",2.1040107178306e-07
"bloopers",2,"bloopers",2.1040107178306e-07
"blosser",2,"blosser",2.1040107178306e-07
"blotting",2,"blotting",2.1040107178306e-07
"blouch",2,"blouch",2.1040107178306e-07
"blowhole",2,"blowhole",2.1040107178306e-07
"blowjobs",2,"blowjobs",2.1040107178306e-07
"blowtorch",2,"blowtorch",2.1040107178306e-07
"blts",2,"blts",2.1040107178306e-07
"blubber",2,"blubber",2.1040107178306e-07
"bludgeoning",2,"bludgeoning",2.1040107178306e-07
"bluebear",2,"bluebear",2.1040107178306e-07
"bluebell",2,"bluebell",2.1040107178306e-07
"bluebonnets",2,"bluebonnets",2.1040107178306e-07
"bluefish",2,"bluefish",2.1040107178306e-07
"bluehour",2,"bluehour",2.1040107178306e-07
"bluejays",2,"bluejays",2.1040107178306e-07
"bluemound",2,"bluemound",2.1040107178306e-07
"blueshield",2,"blueshield",2.1040107178306e-07
"blueshis",2,"blueshis",2.1040107178306e-07
"bluesmen",2,"bluesmen",2.1040107178306e-07
"bluford",2,"bluford",2.1040107178306e-07
"bluhm",2,"bluhm",2.1040107178306e-07
"bluish",2,"bluish",2.1040107178306e-07
"blurbing",2,"blurbing",2.1040107178306e-07
"blyton",2,"blyton",2.1040107178306e-07
"bmg",2,"bmg",2.1040107178306e-07
"bmk",2,"bmk",2.1040107178306e-07
"bmz",2,"bmz",2.1040107178306e-07
"bnai",2,"bnai",2.1040107178306e-07
"bne",2,"bne",2.1040107178306e-07
"boarder",2,"boarder",2.1040107178306e-07
"boardrooms",2,"boardrooms",2.1040107178306e-07
"boas",2,"boas",2.1040107178306e-07
"boater",2,"boater",2.1040107178306e-07
"bobber",2,"bobber",2.1040107178306e-07
"bobbins",2,"bobbins",2.1040107178306e-07
"bobbled",2,"bobbled",2.1040107178306e-07
"bobbleheads",2,"bobbleheads",2.1040107178306e-07
"bobbles",2,"bobbles",2.1040107178306e-07
"bobbly",2,"bobbly",2.1040107178306e-07
"bobbs",2,"bobbs",2.1040107178306e-07
"boboli",2,"boboli",2.1040107178306e-07
"bobrowski",2,"bobrowski",2.1040107178306e-07
"bodacious",2,"bodacious",2.1040107178306e-07
"bodker",2,"bodker",2.1040107178306e-07
"bodman",2,"bodman",2.1040107178306e-07
"bodoh",2,"bodoh",2.1040107178306e-07
"bodrum",2,"bodrum",2.1040107178306e-07
"bodybugg",2,"bodybugg",2.1040107178306e-07
"bodybuilders",2,"bodybuilders",2.1040107178306e-07
"bodyweight",2,"bodyweight",2.1040107178306e-07
"bodyworld",2,"bodyworld",2.1040107178306e-07
"boehme",2,"boehme",2.1040107178306e-07
"boettcher",2,"boettcher",2.1040107178306e-07
"boeving",2,"boeving",2.1040107178306e-07
"boffo",2,"boffo",2.1040107178306e-07
"bogeyman",2,"bogeyman",2.1040107178306e-07
"bogg",2,"bogg",2.1040107178306e-07
"boggled",2,"boggled",2.1040107178306e-07
"boggy",2,"boggy",2.1040107178306e-07
"bogue",2,"bogue",2.1040107178306e-07
"bogusevic",2,"bogusevic",2.1040107178306e-07
"bohannon",2,"bohannon",2.1040107178306e-07
"bohne",2,"bohne",2.1040107178306e-07
"bohr",2,"bohr",2.1040107178306e-07
"boite",2,"boite",2.1040107178306e-07
"bolaos",2,"bolaos",2.1040107178306e-07
"bolded",2,"bolded",2.1040107178306e-07
"boldface",2,"boldface",2.1040107178306e-07
"bolen",2,"bolen",2.1040107178306e-07
"boler",2,"boler",2.1040107178306e-07
"bolingbroke",2,"bolingbroke",2.1040107178306e-07
"bolingbrook",2,"bolingbrook",2.1040107178306e-07
"bollinger",2,"bollinger",2.1040107178306e-07
"bolshevik",2,"bolshevik",2.1040107178306e-07
"bolsheviks",2,"bolsheviks",2.1040107178306e-07
"bolto",2,"bolto",2.1040107178306e-07
"boltons",2,"boltons",2.1040107178306e-07
"bolvar",2,"bolvar",2.1040107178306e-07
"bomar",2,"bomar",2.1040107178306e-07
"bombards",2,"bombards",2.1040107178306e-07
"bomer",2,"bomer",2.1040107178306e-07
"bomp",2,"bomp",2.1040107178306e-07
"bonanno",2,"bonanno",2.1040107178306e-07
"bonbon",2,"bonbon",2.1040107178306e-07
"bonbons",2,"bonbons",2.1040107178306e-07
"bondarenko",2,"bondarenko",2.1040107178306e-07
"bondo",2,"bondo",2.1040107178306e-07
"bondsmen",2,"bondsmen",2.1040107178306e-07
"bonefish",2,"bonefish",2.1040107178306e-07
"boneyards",2,"boneyards",2.1040107178306e-07
"bongani",2,"bongani",2.1040107178306e-07
"bongiorno",2,"bongiorno",2.1040107178306e-07
"bongiovanni",2,"bongiovanni",2.1040107178306e-07
"bongos",2,"bongos",2.1040107178306e-07
"bonhams",2,"bonhams",2.1040107178306e-07
"bonhoeffer",2,"bonhoeffer",2.1040107178306e-07
"bonifas",2,"bonifas",2.1040107178306e-07
"bonified",2,"bonified",2.1040107178306e-07
"bonillas",2,"bonillas",2.1040107178306e-07
"bonis",2,"bonis",2.1040107178306e-07
"bonwit",2,"bonwit",2.1040107178306e-07
"bonzai",2,"bonzai",2.1040107178306e-07
"boobear",2,"boobear",2.1040107178306e-07
"boobi",2,"boobi",2.1040107178306e-07
"boog",2,"boog",2.1040107178306e-07
"boogaard",2,"boogaard",2.1040107178306e-07
"boogaloo",2,"boogaloo",2.1040107178306e-07
"boogey",2,"boogey",2.1040107178306e-07
"boogieing",2,"boogieing",2.1040107178306e-07
"boohbah",2,"boohbah",2.1040107178306e-07
"bookatz",2,"bookatz",2.1040107178306e-07
"bookclub",2,"bookclub",2.1040107178306e-07
"bookending",2,"bookending",2.1040107178306e-07
"bookforce",2,"bookforce",2.1040107178306e-07
"bookholders",2,"bookholders",2.1040107178306e-07
"bookmakers",2,"bookmakers",2.1040107178306e-07
"bookmaking",2,"bookmaking",2.1040107178306e-07
"bookmarklet",2,"bookmarklet",2.1040107178306e-07
"booksale",2,"booksale",2.1040107178306e-07
"booksigning",2,"booksigning",2.1040107178306e-07
"booksteenboys",2,"booksteenboys",2.1040107178306e-07
"booktrust",2,"booktrust",2.1040107178306e-07
"bookwitch",2,"bookwitch",2.1040107178306e-07
"boombozz",2,"boombozz",2.1040107178306e-07
"boomstick",2,"boomstick",2.1040107178306e-07
"boomtown",2,"boomtown",2.1040107178306e-07
"boonsboros",2,"boonsboros",2.1040107178306e-07
"boont",2,"boont",2.1040107178306e-07
"boorstin",2,"boorstin",2.1040107178306e-07
"bootcamps",2,"bootcamps",2.1040107178306e-07
"bootlegged",2,"bootlegged",2.1040107178306e-07
"bootlegger",2,"bootlegger",2.1040107178306e-07
"bootleggers",2,"bootleggers",2.1040107178306e-07
"bootsma",2,"bootsma",2.1040107178306e-07
"bootsy",2,"bootsy",2.1040107178306e-07
"booz",2,"booz",2.1040107178306e-07
"boozier",2,"boozier",2.1040107178306e-07
"bopped",2,"bopped",2.1040107178306e-07
"bopping",2,"bopping",2.1040107178306e-07
"boppy",2,"boppy",2.1040107178306e-07
"boq",2,"boq",2.1040107178306e-07
"borchers",2,"borchers",2.1040107178306e-07
"bordelaise",2,"bordelaise",2.1040107178306e-07
